-----
{
 "description": "This data provides year-wise district level achievements as on 18th April 2013 under Nirmal Bharat Abhiyan (NBA) Programme of Ministry of Drinking Water and Sanitation.", 
 "file_name": "NBA-YearwiseCountryLevelAcheivement_1.xls", 
 "title": "Nirmal Bharat Abhiyan - Year-wise District Level Achievements As On 18th April 2013 ", 
 "url": "http://data.gov.in/sites/default/files/NBA-YearwiseCountryLevelAcheivement_1.xls"
}
-----
"State Name","District Name","Financial Year","IHHL_BPL","IHHL_APL","Total IHHL(APL+BPL)","IHHL_BPL_SC","IHHL_BPL_ST","Sanitary_Complex","School_Toilets","Anganwadi_Toilets"
"KERALA","THRISSUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KERALA","THRISSUR","2003-2004",1362.0,0.0,1362.0,312.0,0.0,0.0,2.0,0.0
"KERALA","THRISSUR","2004-2005",7797.0,498.0,8295.0,1199.0,0.0,2.0,24.0,0.0
"KERALA","THRISSUR","2005-2006",13261.0,5380.0,18641.0,3018.0,42.0,7.0,22.0,0.0
"KERALA","THRISSUR","2006-2007",9012.0,1144.0,10156.0,1653.0,14.0,0.0,11.0,3.0
"KERALA","THRISSUR","2007-2008",14743.0,29.0,14772.0,1016.0,168.0,1.0,25.0,42.0
"KERALA","THRISSUR","2008-2009",4284.0,0.0,4284.0,55.0,0.0,6.0,211.0,204.0
"KERALA","THRISSUR","2009-2010",558.0,0.0,558.0,0.0,0.0,12.0,21.0,590.0
"KERALA","THRISSUR","2010-2011",0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
"KERALA","THRISSUR","2011-2012",0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
"KERALA","THRISSUR","2012-2013",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"KERALA","WAYANAD","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KERALA","WAYANAD","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KERALA","WAYANAD","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KERALA","WAYANAD","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KERALA","WAYANAD","2003-2004",9500.0,0.0,9500.0,784.0,1360.0,25.0,25.0,0.0
"KERALA","WAYANAD","2004-2005",6014.0,376.0,6390.0,0.0,0.0,0.0,0.0,0.0
"KERALA","WAYANAD","2005-2006",4705.0,5.0,4710.0,79.0,48.0,1.0,1.0,0.0
"KERALA","WAYANAD","2006-2007",5429.0,270.0,5699.0,0.0,0.0,0.0,15.0,0.0
"KERALA","WAYANAD","2007-2008",4012.0,1830.0,5842.0,0.0,0.0,1.0,40.0,0.0
"KERALA","WAYANAD","2008-2009",4980.0,0.0,4980.0,30.0,330.0,1.0,3.0,47.0
"KERALA","WAYANAD","2009-2010",7617.0,0.0,7617.0,0.0,0.0,11.0,0.0,0.0
"KERALA","WAYANAD","2010-2011",8398.0,0.0,8398.0,25.0,100.0,2.0,0.0,47.0
"KERALA","WAYANAD","2011-2012",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KERALA","WAYANAD","2012-2013",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2006-2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2007-2008",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2008-2009",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2009-2010",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ALIRAJPUR","2010-2011",45209.0,42000.0,87209.0,1315.0,42351.0,7.0,1211.0,444.0
"MADHYA PRADESH","ALIRAJPUR","2011-2012",3336.0,3632.0,6968.0,2.0,3333.0,0.0,1856.0,307.0
"MADHYA PRADESH","ALIRAJPUR","2012-2013",4426.0,4627.0,9053.0,58.0,4337.0,1.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2006-2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2007-2008",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ANUPPUR","2008-2009",28640.0,21596.0,50236.0,2630.0,19354.0,19.0,1695.0,969.0
"MADHYA PRADESH","ANUPPUR","2009-2010",7030.0,26893.0,33923.0,2364.0,2049.0,4.0,245.0,0.0
"MADHYA PRADESH","ANUPPUR","2010-2011",5950.0,5433.0,11383.0,834.0,3569.0,5.0,28.0,19.0
"MADHYA PRADESH","ANUPPUR","2011-2012",8833.0,7887.0,16720.0,1529.0,5286.0,0.0,414.0,19.0
"MADHYA PRADESH","ANUPPUR","2012-2013",4883.0,4513.0,9396.0,977.0,2712.0,6.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2006-2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2007-2008",6237.0,6600.0,12837.0,2380.0,2077.0,0.0,600.0,39.0
"MADHYA PRADESH","ASHOKNAGAR","2008-2009",2069.0,9516.0,11585.0,729.0,182.0,0.0,486.0,90.0
"MADHYA PRADESH","ASHOKNAGAR","2009-2010",627.0,1459.0,2086.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2010-2011",6452.0,8934.0,15386.0,1866.0,1524.0,0.0,584.0,0.0
"MADHYA PRADESH","ASHOKNAGAR","2011-2012",10793.0,14927.0,25720.0,2593.0,1750.0,0.0,1020.0,51.0
"MADHYA PRADESH","ASHOKNAGAR","2012-2013",3141.0,1741.0,4882.0,469.0,182.0,0.0,0.0,0.0
"MADHYA PRADESH","BALAGHAT","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BALAGHAT","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BALAGHAT","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BALAGHAT","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BALAGHAT","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BALAGHAT","2004-2005",4876.0,0.0,4876.0,1587.0,1328.0,4.0,715.0,100.0
"MADHYA PRADESH","BALAGHAT","2005-2006",16464.0,0.0,16464.0,1688.0,3367.0,0.0,605.0,0.0
"MADHYA PRADESH","BALAGHAT","2006-2007",2710.0,0.0,2710.0,854.0,380.0,1.0,578.0,0.0
"MADHYA PRADESH","BALAGHAT","2007-2008",17180.0,33350.0,50530.0,6336.0,7550.0,15.0,452.0,365.0
"MADHYA PRADESH","BALAGHAT","2008-2009",30540.0,27374.0,57914.0,10211.0,9085.0,0.0,281.0,278.0
"MADHYA PRADESH","BALAGHAT","2009-2010",18745.0,16854.0,35599.0,5627.0,3988.0,4.0,1.0,0.0
"MADHYA PRADESH","BALAGHAT","2010-2011",23907.0,9374.0,33281.0,2917.0,3673.0,2.0,73.0,251.0
"MADHYA PRADESH","BALAGHAT","2011-2012",11392.0,5446.0,16838.0,1904.0,2595.0,9.0,351.0,96.0
"MADHYA PRADESH","BALAGHAT","2012-2013",8411.0,5151.0,13562.0,2035.0,1221.0,10.0,0.0,575.0
"MADHYA PRADESH","BARWANI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BARWANI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BARWANI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BARWANI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BARWANI","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BARWANI","2004-2005",200.0,60.0,260.0,24.0,140.0,0.0,60.0,7.0
"MADHYA PRADESH","BARWANI","2005-2006",228.0,1.0,229.0,0.0,228.0,0.0,67.0,0.0
"MADHYA PRADESH","BARWANI","2006-2007",3473.0,1204.0,4677.0,876.0,2544.0,2.0,298.0,0.0
"MADHYA PRADESH","BARWANI","2007-2008",2603.0,2015.0,4618.0,100.0,1870.0,1.0,468.0,78.0
"MADHYA PRADESH","BARWANI","2008-2009",14081.0,15007.0,29088.0,2146.0,10481.0,3.0,402.0,513.0
"MADHYA PRADESH","BARWANI","2009-2010",22044.0,18762.0,40806.0,3941.0,14065.0,0.0,263.0,107.0
"MADHYA PRADESH","BARWANI","2010-2011",28962.0,5035.0,33997.0,1894.0,22614.0,0.0,92.0,356.0
"MADHYA PRADESH","BARWANI","2011-2012",8719.0,5464.0,14183.0,360.0,8091.0,0.0,1285.0,108.0
"MADHYA PRADESH","BARWANI","2012-2013",4353.0,2959.0,7312.0,20.0,4333.0,3.0,288.0,0.0
"MADHYA PRADESH","BETUL","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BETUL","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BETUL","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BETUL","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BETUL","2003-2004",1348.0,0.0,1348.0,268.0,626.0,4.0,548.0,0.0
"MADHYA PRADESH","BETUL","2004-2005",8930.0,1565.0,10495.0,2316.0,2827.0,0.0,0.0,0.0
"MADHYA PRADESH","BETUL","2005-2006",4186.0,610.0,4796.0,777.0,1754.0,2.0,114.0,29.0
"MADHYA PRADESH","BETUL","2006-2007",2781.0,4140.0,6921.0,173.0,1311.0,2.0,0.0,1.0
"MADHYA PRADESH","BETUL","2007-2008",6063.0,15941.0,22004.0,669.0,3690.0,1.0,261.0,18.0
"MADHYA PRADESH","BETUL","2008-2009",3124.0,7539.0,10663.0,709.0,1416.0,0.0,415.0,17.0
"MADHYA PRADESH","BETUL","2009-2010",3636.0,17867.0,21503.0,596.0,1646.0,0.0,149.0,6.0
"MADHYA PRADESH","BETUL","2010-2011",5559.0,10448.0,16007.0,903.0,2564.0,4.0,58.0,351.0
"MADHYA PRADESH","BETUL","2011-2012",6094.0,7330.0,13424.0,660.0,3259.0,0.0,916.0,90.0
"MADHYA PRADESH","BETUL","2012-2013",1967.0,2942.0,4909.0,203.0,844.0,5.0,216.0,0.0
"MADHYA PRADESH","BHIND","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHIND","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHIND","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHIND","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHIND","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHIND","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHIND","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHIND","2006-2007",2689.0,2246.0,4935.0,112.0,0.0,2.0,642.0,0.0
"MADHYA PRADESH","BHIND","2007-2008",1311.0,12137.0,13448.0,502.0,0.0,3.0,6.0,3.0
"MADHYA PRADESH","BHIND","2008-2009",3111.0,1799.0,4910.0,736.0,0.0,2.0,406.0,75.0
"MADHYA PRADESH","BHIND","2009-2010",1911.0,2755.0,4666.0,1025.0,0.0,1.0,34.0,26.0
"MADHYA PRADESH","BHIND","2010-2011",3690.0,3951.0,7641.0,1749.0,0.0,2.0,70.0,3.0
"MADHYA PRADESH","BHIND","2011-2012",2313.0,3990.0,6303.0,1136.0,0.0,1.0,1607.0,2.0
"MADHYA PRADESH","BHIND","2012-2013",3945.0,2145.0,6090.0,1548.0,0.0,3.0,6.0,2.0
"MADHYA PRADESH","BHOPAL","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHOPAL","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHOPAL","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHOPAL","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHOPAL","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BHOPAL","2004-2005",1028.0,636.0,1664.0,308.0,52.0,0.0,66.0,0.0
"MADHYA PRADESH","BHOPAL","2005-2006",467.0,0.0,467.0,141.0,23.0,0.0,31.0,0.0
"MADHYA PRADESH","BHOPAL","2006-2007",299.0,1698.0,1997.0,89.0,15.0,0.0,15.0,0.0
"MADHYA PRADESH","BHOPAL","2007-2008",4965.0,4820.0,9785.0,1490.0,248.0,0.0,129.0,52.0
"MADHYA PRADESH","BHOPAL","2008-2009",2887.0,5580.0,8467.0,866.0,144.0,0.0,120.0,15.0
"MADHYA PRADESH","BHOPAL","2009-2010",5155.0,13038.0,18193.0,2894.0,532.0,0.0,7.0,15.0
"MADHYA PRADESH","BHOPAL","2010-2011",4233.0,0.0,4233.0,0.0,0.0,0.0,56.0,25.0
"MADHYA PRADESH","BHOPAL","2011-2012",9164.0,5297.0,14461.0,2671.0,396.0,2.0,169.0,13.0
"MADHYA PRADESH","BHOPAL","2012-2013",3182.0,3061.0,6243.0,955.0,159.0,0.0,0.0,12.0
"MADHYA PRADESH","BURHANPUR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2006-2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2007-2008",6295.0,11500.0,17795.0,1410.0,1835.0,3.0,104.0,29.0
"MADHYA PRADESH","BURHANPUR","2008-2009",3877.0,2839.0,6716.0,951.0,1370.0,15.0,242.0,126.0
"MADHYA PRADESH","BURHANPUR","2009-2010",8515.0,4019.0,12534.0,2125.0,2471.0,0.0,0.0,0.0
"MADHYA PRADESH","BURHANPUR","2010-2011",10437.0,9986.0,20423.0,2537.0,3473.0,13.0,127.0,0.0
"MADHYA PRADESH","BURHANPUR","2011-2012",6548.0,7822.0,14370.0,1652.0,2186.0,0.0,345.0,0.0
"MADHYA PRADESH","BURHANPUR","2012-2013",7668.0,6434.0,14102.0,1669.0,2550.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHATARPUR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHATARPUR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHATARPUR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHATARPUR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHATARPUR","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHATARPUR","2004-2005",805.0,0.0,805.0,200.0,150.0,9.0,58.0,1.0
"MADHYA PRADESH","CHHATARPUR","2005-2006",3229.0,2232.0,5461.0,510.0,127.0,4.0,90.0,43.0
"MADHYA PRADESH","CHHATARPUR","2006-2007",3462.0,272.0,3734.0,1125.0,0.0,5.0,85.0,97.0
"MADHYA PRADESH","CHHATARPUR","2007-2008",5743.0,23401.0,29144.0,1404.0,1199.0,7.0,988.0,33.0
"MADHYA PRADESH","CHHATARPUR","2008-2009",2132.0,8461.0,10593.0,147.0,111.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHATARPUR","2009-2010",5409.0,666.0,6075.0,1652.0,941.0,0.0,139.0,21.0
"MADHYA PRADESH","CHHATARPUR","2010-2011",10348.0,7944.0,18292.0,3176.0,1642.0,0.0,1155.0,58.0
"MADHYA PRADESH","CHHATARPUR","2011-2012",6231.0,4707.0,10938.0,2210.0,1953.0,0.0,1164.0,0.0
"MADHYA PRADESH","CHHATARPUR","2012-2013",6268.0,3244.0,9512.0,1505.0,1504.0,0.0,65.0,0.0
"MADHYA PRADESH","CHHINDWARA","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHINDWARA","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHINDWARA","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHINDWARA","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","CHHINDWARA","2003-2004",5358.0,0.0,5358.0,766.0,1058.0,0.0,103.0,0.0
"MADHYA PRADESH","CHHINDWARA","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0
"MADHYA PRADESH","CHHINDWARA","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
"MADHYA PRADESH","CHHINDWARA","2006-2007",1303.0,28967.0,30270.0,99.0,274.0,0.0,488.0,0.0
"MADHYA PRADESH","CHHINDWARA","2007-2008",13392.0,14981.0,28373.0,1741.0,5084.0,1.0,491.0,42.0
"MADHYA PRADESH","CHHINDWARA","2008-2009",11948.0,12007.0,23955.0,1790.0,4084.0,10.0,1823.0,244.0
"MADHYA PRADESH","CHHINDWARA","2009-2010",11015.0,12207.0,23222.0,4321.0,3196.0,5.0,1723.0,0.0
"MADHYA PRADESH","CHHINDWARA","2010-2011",12065.0,14659.0,26724.0,2637.0,3478.0,17.0,1030.0,132.0
"MADHYA PRADESH","CHHINDWARA","2011-2012",8824.0,10357.0,19181.0,1564.0,2895.0,12.0,231.0,0.0
"MADHYA PRADESH","CHHINDWARA","2012-2013",5725.0,12270.0,17995.0,1496.0,2234.0,2.0,0.0,0.0
"MADHYA PRADESH","DAMOH","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DAMOH","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DAMOH","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DAMOH","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DAMOH","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DAMOH","2004-2005",9294.0,0.0,9294.0,2250.0,1021.0,14.0,555.0,28.0
"MADHYA PRADESH","DAMOH","2005-2006",5689.0,0.0,5689.0,895.0,544.0,0.0,10.0,8.0
"MADHYA PRADESH","DAMOH","2006-2007",10714.0,6401.0,17115.0,3445.0,1549.0,2.0,6.0,0.0
"MADHYA PRADESH","DAMOH","2007-2008",2179.0,3305.0,5484.0,637.0,307.0,0.0,142.0,1.0
"MADHYA PRADESH","DAMOH","2008-2009",1930.0,2511.0,4441.0,829.0,420.0,1.0,0.0,5.0
"MADHYA PRADESH","DAMOH","2009-2010",6652.0,3864.0,10516.0,2662.0,1143.0,2.0,193.0,29.0
"MADHYA PRADESH","DAMOH","2010-2011",10290.0,3452.0,13742.0,3694.0,1260.0,1.0,454.0,12.0
"MADHYA PRADESH","DAMOH","2011-2012",10456.0,3156.0,13612.0,3797.0,1262.0,0.0,1350.0,0.0
"MADHYA PRADESH","DAMOH","2012-2013",8839.0,2987.0,11826.0,3181.0,1149.0,1.0,150.0,0.0
"MADHYA PRADESH","DATIA","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DATIA","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DATIA","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DATIA","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DATIA","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DATIA","2004-2005",227.0,78.0,305.0,61.0,19.0,0.0,77.0,5.0
"MADHYA PRADESH","DATIA","2005-2006",256.0,1172.0,1428.0,116.0,23.0,0.0,123.0,13.0
"MADHYA PRADESH","DATIA","2006-2007",552.0,6350.0,6902.0,303.0,28.0,1.0,70.0,7.0
"MADHYA PRADESH","DATIA","2007-2008",1375.0,3535.0,4910.0,220.0,50.0,0.0,15.0,0.0
"MADHYA PRADESH","DATIA","2008-2009",4461.0,8969.0,13430.0,0.0,0.0,0.0,193.0,37.0
"MADHYA PRADESH","DATIA","2009-2010",2159.0,5741.0,7900.0,0.0,0.0,0.0,108.0,31.0
"MADHYA PRADESH","DATIA","2010-2011",3320.0,2450.0,5770.0,746.0,155.0,1.0,110.0,0.0
"MADHYA PRADESH","DATIA","2011-2012",3043.0,3367.0,6410.0,0.0,0.0,0.0,792.0,0.0
"MADHYA PRADESH","DATIA","2012-2013",2993.0,3317.0,6310.0,112.0,2.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","2004-2005",2284.0,6833.0,9117.0,686.0,456.0,3.0,521.0,0.0
"MADHYA PRADESH","DEWAS","2005-2006",13151.0,13728.0,26879.0,1986.0,1456.0,24.0,464.0,6.0
"MADHYA PRADESH","DEWAS","2006-2007",0.0,7781.0,7781.0,0.0,2582.0,0.0,220.0,14.0
"MADHYA PRADESH","DEWAS","2007-2008",4822.0,3136.0,7958.0,1812.0,1175.0,3.0,172.0,0.0
"MADHYA PRADESH","DEWAS","2008-2009",11057.0,11358.0,22415.0,2247.0,3037.0,2.0,0.0,5.0
"MADHYA PRADESH","DEWAS","2009-2010",9169.0,13647.0,22816.0,1810.0,1737.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","2010-2011",16024.0,16592.0,32616.0,3562.0,3202.0,0.0,0.0,0.0
"MADHYA PRADESH","DEWAS","2011-2012",15657.0,15509.0,31166.0,2203.0,2760.0,8.0,939.0,0.0
"MADHYA PRADESH","DEWAS","2012-2013",7570.0,6590.0,14160.0,1353.0,1299.0,2.0,0.0,4.0
"MADHYA PRADESH","DHAR","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DHAR","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DHAR","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DHAR","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","DHAR","2003-2004",32.0,11.0,43.0,3.0,26.0,0.0,5.0,0.0
"MADHYA PRADESH","DHAR","2004-2005",313.0,204.0,517.0,57.0,229.0,0.0,355.0,0.0
"MADHYA PRADESH","DHAR","2005-2006",8167.0,34.0,8201.0,620.0,5022.0,2.0,317.0,0.0
"MADHYA PRADESH","DHAR","2006-2007",5783.0,2796.0,8579.0,464.0,3586.0,0.0,142.0,0.0
"MADHYA PRADESH","DHAR","2007-2008",14500.0,23935.0,38435.0,1159.0,8990.0,3.0,450.0,89.0
"MADHYA PRADESH","DHAR","2008-2009",6723.0,5350.0,12073.0,588.0,4137.0,0.0,2080.0,383.0
"MADHYA PRADESH","DHAR","2009-2010",35947.0,58406.0,94353.0,3069.0,22225.0,0.0,0.0,42.0
"MADHYA PRADESH","DHAR","2010-2011",28294.0,31741.0,60035.0,2778.0,17028.0,2.0,154.0,106.0
