"sl_no","Fin_year","Major_head","HeadsofDevelopment-all-figures-in-Rs-lakhs","Andhra-Pradesh-Approved-Outlay","Andhra-Pradesh-Revised-Outlay","Andhra-Pradesh-Expenditure","Arunachal-Pradesh-Approved-Outlay","Arunachal-Pradesh-Revised-Outlay","Arunachal-Pradesh-Expenditure","Assam-Approved-Outlay","Assam-Revised-Outlay","Assam-Expenditure","Bihar-Approved-Outlay","Bihar-Revised-Outlay","Bihar-Expenditure","Chhatisgarh-Approved-Outlay","Chhatisgarh-Revised-Outlay","Chhatisgarh-Expenditure","Goa-Approved-Outlay","Goa-Revised-Outlay","Goa-Expenditure","Gujarat-Approved-Outlay","Gujarat-Revised-Outlay","Gujarat-Expenditure","Haryana-Approved-Outlay","Haryana-Revised-Outlay","Haryana-Expenditure","Himachal-pradesh-Approved-Outlay","Himachal-pradesh-Revised-Outlay","Himachal-pradesh-Expenditure","Jammu-Kashmir-Approved-Outlay","Jammu-Kashmir-Revised-Outlay","Jammu-Kashmir-Expenditure","Jharkhand-Approved-Outlay","Jharkhand-Revised-Outlay","Jharkhand-Expenditure","Karnataka-Approved-Outlay","Karnataka-Revised-Outlay","Karnataka-Expenditure","Kerala-Approved-Outlay","Kerala-Revised-Outlay","Kerala-Expenditure","MP-Approved-Outlay","MP-Revised-Outlay","MP-Expenditure","Maharashtra-Approved-Outlay","Maharashtra-Revised-Outlay","Maharashtra-Expenditure","Manipur-Approved-Outlay","Manipur-Revised-Outlay","Manipur-Expenditure","Meghalaya-Approved-Outlay","Meghalaya-Revised-Outlay","Meghalaya-Expenditure","Mizoram-Approved-Outlay","Mizoram-Revised-Outlay","Mizoram-Expenditure","Nagaland-Approved-Outlay","Nagaland-Revised-Outlay","Nagaland-Expenditure","Orissa-Approved-Outlay","Orissa-Revised-Outlay","Orissa-Expenditure","Punjab-Approved-Outlay","Punjab-Revised-Outlay","Punjab-Expenditure","Rajasthan-Approved-Outlay","Rajasthan-Revised-Outlay","Rajasthan-Expenditure","Sikkim-Approved-Outlay","Sikkim-Revised-Outlay","Sikkim-Expenditure","TamilNadu-Approved-Outlay","TamilNadu-Revised-Outlay","TamilNadu-Expenditure","Tripura-Approved-Outlay","Tripura-Revised-Outlay","Tripura-Expenditure","UP-Approved-Outlay","UP-Revised-Outlay","UP-Expenditure","Uttrakhand-Approved-Outlay","Uttrakhand-Revised-Outlay","Uttrakhand-Expenditure","WB-Approved-Outlay","WB-Revised-Outlay","WB-Expenditure","Total-States-Approved-Outlay","Total-States-Revised-Outlay","Total-States-Expenditure","AandN-Islands-Approved-Outlay","AandN-Islands-Revised-Outlay","AandN-Islands-Expenditure","Chandigarh-Approved-Outlay","Chandigarh-Revised-Outlay","Chandigarh-Expenditure","DandN-Haveli-Approved-Outlay","DandN-Haveli-Revised-Outlay","DandN-Haveli-Expenditure","DandDiu-Approved-Outlay","DandDiu-Revised-Outlay","DandDiu-Expenditure","Delhi-Approved-Outlay","Delhi-Revised-Outlay","Delhi-Expenditure","Lakshadweep-Approved-Outlay","Lakshadweep-Revised-Outlay","Lakshadweep-Expenditure","Puducherry-Approved-Outlay","Puducherry-Revised-Outlay","Puducherry-Expenditure","Total-UTs-Approved-Outlay","Total-UTs-Revised-Outlay","Total-UTs-Expenditure","Total-States-UTs-Approved-Outlay","Total-States-UTs-Revised-Outlay","Total-States-UTs-Expenditure"
"IX","2008-09","GENERAL ECONOMIC SERVICES","TOTAL - (IX)",194258.28,96187.0,86354.5,109483.0,8368.97,7973.13,29850.0,25243.0,14782.99,31262.68,12826.64,7908.56,24061.71,24061.71,23288.4,4326.0,4326.0,5249.64,49764.87,49764.87,40743.83,11283.0,12023.0,11984.293,8825.67,8825.67,8685.0,113232.11,113232.11,30212.22,34865.0,34865.0,23656.7,91240.0,63459.6,39859.6,18258.0,18258.0,24033.86,33581.83,33581.83,32593.36,55619.41,55619.41,21230.0,59555.5,4667.49,57448.24,5335.0,2795.0,2032.18,14421.0,13018.4,3849.98,19278.0,7929.75,6125.27,32425.8,35265.8,36942.09,9786.56,10397.45,10397.45,19350.91,6371.01,27781.01,3969.0,3265.55,5238.51,11498.6,11082.84,12066.25,6066.42,1288.224,1024.74,177678.0,5355.0,5719.97,7659.0,7659.0,7586.05,5364.9,5364.9,3294.03,1182300.25,675103.224,558061.853,1575.0,1575.0,1975.75,307.0,307.0,430.33,170.0,170.0,124.54,420.0,420.0,188.68,3437.0,3437.0,3953.88,413.5,413.5,371.75,3133.0,3184.25,3378.05,9455.5,9506.75,10422.98,1191755.75,684609.974,568484.833
"X","2008-09","SOCIAL SERVICES","Education: 1. General Education",161536.35,92172.0,85401.3,7710.0,18502.95,18467.49,11920.0,14323.25,13626.63,130278.35,113121.28,113015.97,134290.07,134290.07,121912.01,7861.47,7861.47,7648.11,90212.41,90212.41,70749.25,73500.0,79000.0,72030.31,26392.42,26392.42,23475.0,34312.01,34312.01,25921.15,70000.0,70000.0,62732.64,183219.0,165998.72,161518.72,18580.0,18580.0,10229.51,174806.5,174806.5,162915.57,72262.22,72262.22,65751.0,7527.55,10264.79,3952.12,10750.0,11390.0,11226.11,11150.0,11264.5,13097.36,4624.0,4974.0,4973.94,47554.0,46101.0,43525.24,35466.67,53555.02,53565.02,68284.11,72161.85,76428.93,11922.0,12030.77,12194.44,79181.73,64210.7,56884.12,14722.23,14387.0,8458.37,171603.0,122366.0,136415.31,44846.27,44846.27,47499.32,72510.6,72510.6,51649.0,1777022.96,1651897.8,1535263.94,4970.0,4970.0,6668.42,2943.0,2943.0,3916.95,2469.0,2469.0,2243.62,953.0,953.0,764.22,71200.0,71200.0,58585.04,1279.0,1279.0,1920.21,7653.65,14848.21,8460.35,91467.65,98662.21,82558.81,1868490.61,1750560.01,1617822.75
"X","2008-09","SOCIAL SERVICES","Education: 2. Technical Education",11922.55,5580.0,6270.79,0.0,0.0,0.0,650.0,650.0,639.3,4600.0,11600.0,11506.37,3855.73,3855.73,2074.26,2912.0,2912.0,2232.54,29022.31,29022.31,13053.32,15000.0,15900.0,20652.6,2760.38,2760.38,2718.0,1077.84,1077.84,763.5,9360.0,9360.0,7216.62,17136.0,7686.61,12186.61,0.0,0.0,4245.74,5500.0,5500.0,4893.88,17020.01,17020.01,19816.0,165.0,465.0,158.21,1585.0,585.0,411.83,290.0,328.32,290.0,361.0,434.37,306.47,1081.4,1081.4,1177.34,385.0,851.76,851.76,3831.37,2820.01,2879.25,500.0,500.0,340.26,2897.61,2897.61,131.26,194.5,181.25,369.74,21118.0,5973.0,8006.83,5676.0,5676.0,3226.43,13446.7,13446.7,13111.89,172348.4,148165.3,139530.8,1180.0,1180.0,1044.42,925.0,925.0,741.4,141.0,141.0,173.0,200.0,200.0,210.53,14865.0,14865.0,11726.45,0.0,0.0,0.0,2466.84,3621.99,5143.98,19777.84,20932.99,19039.78,192126.24,169098.29,158570.58
"X","2008-09","SOCIAL SERVICES","Education: 3. Sports & Youth Services ",12369.08,12369.0,6254.27,244.0,1743.2,1696.7,330.0,330.0,322.9,1192.0,3342.73,3511.98,6229.0,6229.0,3852.35,1291.0,1291.0,2117.2,2748.2,2748.2,2561.69,2200.0,3602.58,2820.98,776.62,776.62,882.0,2000.0,2000.0,2600.33,23920.0,23920.0,50436.9,5274.0,4773.62,4773.62,1778.0,1778.0,2317.52,3600.0,3600.0,5654.08,18882.8,18882.8,7476.0,1175.0,4439.0,895.98,1375.0,1575.0,1508.04,2625.0,2734.0,1113.79,2536.0,2631.0,2573.48,2300.0,2200.0,2074.25,1388.51,1208.42,1208.42,506.93,1235.0,1271.6,850.0,850.0,1240.55,2233.96,2233.96,2209.27,382.93,479.18,462.64,6045.0,4700.0,7042.43,8126.27,8126.27,7842.47,5038.0,5038.0,4287.4,117417.3,124836.58,131008.84,215.0,215.0,211.9,1118.0,1118.0,737.75,16.0,16.0,16.0,140.0,140.0,121.94,16755.0,16755.0,20909.61,225.0,225.0,111.95,578.01,578.01,647.94,19047.01,19047.01,22757.09,136464.31,143883.59,153765.93
"X","2008-09","SOCIAL SERVICES","Education: 4. Art & Culture",7173.6,7038.0,4332.1,326.0,2040.03,2010.7,3318.0,3553.75,2291.63,1752.0,757.27,1097.79,1237.07,1237.07,1007.35,4524.53,4524.53,3821.97,6005.8,6005.8,3343.7,90.0,105.0,93.06,622.79,622.79,512.0,1136.7,1136.7,1877.47,2580.0,2580.0,1058.47,14390.0,11509.75,11489.75,2602.0,2602.0,1593.73,1573.85,1573.85,2380.28,3611.95,3611.95,1886.0,1475.4,2075.4,1000.55,706.0,784.0,746.73,215.0,220.0,248.0,755.0,755.0,755.0,2558.0,2546.0,2614.27,473.0,5324.0,5324.0,1652.1,3039.32,3095.65,900.0,1050.0,1800.0,3153.41,3153.41,1132.38,1638.76,138.63,136.16,11417.0,21978.0,20914.78,1663.51,1663.51,634.01,2624.47,2624.47,2353.02,80175.94,94250.23,79550.55,235.0,235.0,482.1,315.0,315.0,223.56,13.0,13.0,8.46,40.0,40.0,124.65,1692.0,1692.0,2117.01,136.0,136.0,391.2,400.22,530.29,529.27,2831.22,2961.29,3876.25,83007.16,97211.52,83426.8
"X","2008-09","SOCIAL SERVICES","Education: SubTotal (Education)",193001.58,117159.0,102258.46,8280.0,22286.18,22174.89,16218.0,18857.0,16880.46,137822.35,128821.28,129132.11,145611.87,145611.87,128845.97,16589.0,16589.0,15819.82,127988.72,127988.72,89707.96,90790.0,98607.58,95596.95,30552.21,30552.21,27587.0,38526.55,38526.55,31162.45,105860.0,105860.0,121444.63,220019.0,189968.7,189968.7,22960.0,22960.0,18386.5,185480.35,185480.35,175843.81,111776.98,111776.98,94929.0,10342.95,17244.19,6006.86,14416.0,14334.0,13892.71,14280.0,14546.82,14749.15,8276.0,8794.37,8608.89,53493.4,51928.4,49391.1,37713.18,60939.2,60949.2,74274.51,79256.18,83675.43,14172.0,14430.77,15575.25,87466.71,72495.68,60357.03,16938.42,15186.06,9426.91,210183.0,155017.0,172379.35,60312.05,60312.05,59202.23,93619.77,93619.77,71401.31,2146964.6,2019149.91,1885354.13,6600.0,6600.0,8406.84,5301.0,5301.0,5619.66,2639.0,2639.0,2441.08,1333.0,1333.0,1221.34,104512.0,104512.0,93338.11,1640.0,1640.0,2423.36,11098.72,19578.5,14781.54,133123.72,141603.5,128231.93,2280088.32,2160753.41,2013586.06
"X","2008-09","SOCIAL SERVICES","5. Medical & Public Health",131708.82,111485.0,106680.9,1018.0,2036.1,1888.11,16095.0,16095.0,16085.21,13850.0,6710.0,11283.35,50203.04,50203.04,28273.87,6190.75,6190.75,7698.09,84475.0,84475.0,80611.9,16385.0,17464.9,16571.83,13244.17,13244.17,11727.0,20340.45,20340.45,17408.06,40000.0,40000.0,33000.01,96438.0,85308.51,85308.51,11536.0,11536.0,10359.43,26310.9,26310.9,20491.63,110150.0,110150.0,63647.0,2617.0,6786.66,2002.25,6560.0,6700.0,6608.52,10500.0,10612.0,10525.52,2953.0,3303.0,3313.0,22072.7,18956.49,15145.6,9544.6,4423.74,4423.74,35044.89,30062.12,33900.18,3450.0,3505.9,3500.49,63155.53,66867.74,62485.16,10147.0,10526.34,10503.8,238801.0,184552.0,184739.18,27578.66,27578.66,16545.81,50414.9,50414.9,43056.18,1120784.41,1025839.37,907784.33,3710.0,3710.0,4260.39,4665.0,4665.0,6562.45,2256.0,2256.0,1129.24,878.0,878.0,683.73,87370.0,87370.0,107637.95,518.0,518.0,287.07,9521.52,9957.38,9937.01,108918.52,109354.38,130497.84,1229702.93,1135193.75,1038282.17
"X","2008-09","SOCIAL SERVICES","6. Water Supply & Sanitation",143497.71,50876.0,79294.28,4708.0,6567.64,6447.81,15265.0,14865.0,10379.53,34827.85,26653.18,29927.09,36253.04,36253.04,44813.8,20101.86,20101.86,13713.27,183925.0,183925.0,186080.34,65300.0,64048.0,67627.07,19989.7,19989.7,21516.0,16000.0,16000.0,21456.15,27000.0,27000.0,23328.04,139306.0,96307.06,96307.06,96960.0,96960.0,65592.95,32275.95,32275.95,35168.86,53087.97,53087.97,50465.0,10425.0,12225.0,10481.81,5875.0,6585.0,6570.79,6032.0,6499.0,6453.31,1363.18,1888.0,2608.06,31717.0,30207.0,45348.1,26173.1,19673.39,19673.39,100174.06,112546.74,115558.11,3940.0,4201.0,5685.08,77618.49,64090.17,79072.34,11139.34,6106.76,6236.96,82513.0,98992.0,104751.47,36291.58,36291.58,16149.33,36570.0,36570.0,43622.76,1318329.83,1180786.04,1214328.76,3240.0,3240.0,3417.73,476.0,476.0,506.76,975.0,975.0,687.4,983.0,983.0,380.57,150700.0,150700.0,145690.0,2848.0,2848.0,3272.24,2978.15,7522.22,4234.81,162200.15,166744.22,158189.51,1480529.98,1347530.26,1372518.27
"X","2008-09","SOCIAL SERVICES","7. Housing (incl. Police Housing)                       ",590742.0,601022.0,409866.02,2550.0,4336.5,4233.73,11182.0,11182.0,13336.98,51217.16,75314.51,77577.5,8133.52,8133.52,9139.31,1351.93,1351.93,197.38,77094.35,77094.35,78381.49,7025.0,11265.0,11250.75,4318.0,4318.0,4049.0,350.0,350.0,346.0,850.0,850.0,1870.0,86460.0,60249.8,60249.8,12724.0,12724.0,14318.65,9486.43,9486.43,12284.12,23811.5,23811.5,114297.0,950.0,4950.0,811.14,875.0,875.0,840.55,1435.0,1521.1,1336.65,13496.02,13197.0,13530.98,21000.0,22252.0,22444.08,774.42,0.0,0.0,14796.62,15478.77,42170.92,840.0,840.0,4694.0,11851.38,11851.38,14592.74,4411.87,4182.18,4640.4,44596.0,66436.0,69382.72,300.0,300.0,0.0,13389.0,13389.0,18927.71,1016011.2,1056761.97,1004769.62,1607.0,1607.0,1682.29,1862.0,1862.0,11096.41,125.0,125.0,124.98,141.0,141.0,133.6,18646.0,18646.0,149225.42,650.0,650.0,768.91,6028.99,5848.36,5419.78,29059.99,28879.36,168451.39,1045071.19,1085641.33,1173221.01
"X","2008-09","SOCIAL SERVICES","8. Urban Development (incl. State Capital Projects & slum Area Development )",276820.63,200849.0,268128.8,1233.0,2016.23,2007.1,13036.0,14944.0,10285.55,84747.5,43972.17,40949.97,72999.4,72999.4,31499.06,14501.0,14501.0,5357.09,247128.0,247128.0,237270.53,29162.5,26507.58,31996.0,1514.2,1514.2,2591.0,17380.0,17380.0,13010.65,35000.0,35000.0,34092.0,369632.0,243231.94,243231.94,55000.0,55000.0,43660.65,84102.55,84102.55,60674.02,381791.48,381791.48,211093.0,5255.67,6755.67,5661.65,7580.0,6700.0,6699.03,13852.0,13950.51,2059.75,7332.44,7556.02,7332.0,14757.0,15246.0,12922.33,12629.33,49827.78,49827.78,107188.07,106215.81,125873.63,3265.0,3661.0,7805.21,80499.44,80499.44,124307.31,4673.81,3326.56,5104.95,324004.0,385275.0,435114.97,32025.11,32025.11,7887.63,195743.0,195743.0,179349.88,2492853.13,2347719.45,2205793.48,2862.0,2862.0,1233.3,10653.0,10653.0,14577.2,162.0,162.0,152.0,524.0,524.0,511.16,130053.0,130053.0,0.0,458.0,458.0,570.16,6076.78,6987.33,3747.01,150788.78,151699.33,20790.83,2643641.91,2499418.78,2226584.31
"X","2008-09","SOCIAL SERVICES","9. Information & Publicity",5400.0,5400.0,9666.52,85.0,176.9,176.2,350.0,380.0,312.75,365.0,1196.4,1167.69,60.0,60.0,60.0,1032.0,1032.0,1241.92,2310.0,2310.0,2037.32,2500.0,2500.0,2500.0,70.76,70.76,70.0,330.0,330.0,254.58,1000.0,1000.0,818.63,1910.0,1910.0,1910.0,765.0,765.0,1410.42,200.0,200.0,218.59,143.01,143.01,117.0,126.0,126.0,125.3,375.0,375.0,302.94,260.0,254.8,254.8,473.0,473.0,473.0,600.0,1005.0,1173.91,1618.0,1295.68,1295.68,4.0,14.0,19.82,550.0,650.0,768.0,253.05,253.05,58.77,740.19,698.28,703.01,60.0,60.0,58.94,356.35,356.35,121.04,579.33,579.33,518.14,22515.69,23614.56,27834.97,300.0,300.0,244.78,18.0,18.0,50.25,9.0,9.0,8.123,20.0,20.0,18.98,0.0,0.0,0.0,76.0,76.0,47.32,100.0,101.0,100.9,523.0,524.0,470.353,23038.69,24138.56,28305.323
"X","2008-09","SOCIAL SERVICES","10. Development of SCs, STs & OBCs",223272.83,256018.0,186605.58,0.0,0.0,0.0,11852.0,10425.0,7356.5,15963.55,17390.05,17882.42,20144.19,20144.19,17986.59,463.5,463.5,382.91,75210.0,75210.0,71014.29,13000.0,9100.0,6136.92,4998.62,4998.54,4110.0,1193.5,1193.5,1416.2,14450.0,14450.0,11083.41,92516.0,82640.86,73907.74,25722.0,25722.0,22927.46,39781.55,39781.55,48157.11,246578.15,246578.15,166148.0,3500.0,1400.0,1740.29,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,18833.0,20546.0,20904.12,11946.8,12220.98,12220.98,21285.34,26752.04,15319.79,1160.0,1265.0,1041.0,83582.21,83582.21,75339.47,4815.09,6603.32,7447.88,81774.0,101670.0,102236.21,11752.74,11752.74,9558.98,18892.0,18892.0,17690.14,1042702.07,1088814.63,898628.99,253.0,253.0,127.96,94.0,94.0,101.15,50.0,50.0,50.0,40.0,40.0,35.39,4970.0,4970.0,4922.29,0.0,0.0,0.0,5609.0,17985.0,5728.53,11016.0,23392.0,10965.32,1053718.07,1112206.63,909594.31
"X","2008-09","SOCIAL SERVICES","11. Labour & Employment",17086.6,15369.0,7382.53,158.0,158.0,155.98,1457.0,1124.0,607.87,5000.0,2621.71,3017.3,5871.04,5871.04,4164.52,728.75,728.75,1649.66,20550.0,20550.0,17706.2,8604.0,11909.0,117.4,13.0,13.0,16.0,9858.5,9858.5,2767.48,13322.0,13322.0,9068.77,15362.0,12061.62,12061.62,2520.0,2520.0,4525.62,4336.2,4336.2,4867.44,33711.99,33711.99,41572.0,340.0,790.0,1771.14,515.0,475.0,299.18,180.0,201.4,201.4,583.0,583.0,582.24,1014.75,1847.8,1004.631,4679.78,837.42,837.42,2640.34,2052.63,2319.49,310.0,360.0,539.86,20351.09,20351.09,17757.72,381.31,352.42,290.96,5173.0,4052.0,5794.59,4697.29,4697.29,749.48,6998.5,6998.5,4150.76,186443.14,177753.36,145979.261,250.0,250.0,460.0,121.0,121.0,112.28,46.0,46.0,59.48,72.0,72.0,92.25,2803.0,2803.0,1606.77,52.0,52.0,16.54,585.38,646.15,619.38,3929.38,3990.15,2966.7,190372.52,181743.51,148945.961
"X","2008-09","SOCIAL SERVICES","12. Social Security & Social Welfare",44076.53,32925.0,41760.74,854.0,1381.5,1320.6,10728.3,10728.3,17150.08,73020.0,61546.87,63430.59,10222.27,10222.27,13181.65,13605.5,13605.5,11810.67,20370.0,20370.0,8015.71,64000.0,70200.0,67307.22,2716.93,2716.93,5094.0,8548.48,8548.48,8849.98,38213.0,38213.0,21839.0,63734.0,60397.98,29507.79,13388.0,13388.0,5466.76,21606.7,21606.7,25303.89,36509.01,36509.01,0.0,4012.3,3254.86,2943.18,1505.0,2455.0,2427.65,768.0,766.12,825.2,617.5,617.5,617.47,30291.97,33455.82,31102.22,45549.14,50591.92,50150.72,11429.43,13835.42,21575.37,1650.0,1669.0,1209.5,94374.39,112233.0,125533.99,7059.16,7245.61,7572.97,163724.0,157579.0,203393.21,13376.48,13376.48,9073.3,52219.6,52219.6,42944.32,848169.69,851658.87,819407.78,396.0,396.0,447.05,432.0,432.0,533.15,103.75,103.75,43.11,119.93,119.93,24.26,14553.0,14553.0,29372.16,45.0,45.0,46.91,3210.0,3231.58,3198.99,18859.68,18881.26,33665.63,867029.37,870540.13,853073.41
"X","2008-09","SOCIAL SERVICES","13. Empowerment of Women & Development of Children",24017.94,24018.0,20567.47,400.0,400.0,400.0,17291.7,17291.7,9843.08,32613.0,30454.81,28214.31,118711.56,118711.56,125493.45,1377.0,1377.0,1077.09,46565.28,46565.28,50569.99,17200.0,10000.0,28871.41,4395.75,4395.75,2260.0,6388.0,6388.0,4334.82,30000.0,30000.0,39453.24,11558.0,11557.91,51181.22,10.0,10.0,2260.33,31667.21,31667.21,48862.07,31650.0,31650.0,141247.0,1650.0,7639.0,1778.2,2500.0,2500.0,1832.73,750.0,735.14,750.0,2328.76,2357.39,2335.62,28711.53,33791.68,27791.55,5967.0,4777.68,5170.13,18985.47,14923.79,16418.02,800.66,700.66,1159.66,126124.23,117384.11,114550.44,1401.69,1643.1,2761.19,88028.0,89302.0,42595.92,8067.53,8067.53,9943.69,72265.4,72265.4,72517.88,731425.71,720574.7,854240.51,824.0,824.0,829.14,792.0,792.0,961.69,399.25,399.25,64.87,240.07,240.07,167.58,18857.0,18857.0,21022.15,145.0,145.0,175.48,11119.8,12049.32,12293.53,32377.12,33306.64,35514.44,763802.83,753881.34,889754.95
"X","2008-09","SOCIAL SERVICES","TOTAL - (X) ",1649624.64,1415121.0,1232211.3,19286.0,39359.05,38804.42,113475.0,115892.0,102238.01,449426.41,394680.98,402582.33,468209.93,468209.93,403458.22,75941.29,75941.29,58947.9,885616.35,885616.35,821395.73,313966.5,321602.06,327975.55,81813.34,81813.26,79020.0,118915.48,118915.48,101006.37,305695.0,305695.0,295997.73,1096935.0,843634.38,843634.38,241585.0,241585.0,188908.77,435247.84,435247.84,431871.54,1029210.09,1029210.09,883515.0,39218.92,61171.38,33321.82,40216.0,41014.0,39489.1,48057.0,49086.89,37155.78,37422.9,38769.28,39401.26,222491.35,229236.19,227227.641,156595.35,204587.79,204549.04,385822.73,401137.5,456830.76,30137.66,31283.33,41978.05,645276.52,629607.87,674054.97,61707.88,55870.63,54689.03,1238856.0,1242935.0,1320446.56,194757.79,194757.79,129231.49,540691.5,540691.5,494179.08,10926199.47,10492672.86,9964121.831,20042.0,20042.0,21109.48,24414.0,24414.0,40121.0,6765.0,6765.0,4760.283,4351.0,4351.0,3268.86,532464.0,532464.0,552814.85,6432.0,6432.0,7607.99,56328.34,83906.84,60061.48,650796.34,678374.84,689743.943,11576995.81,11171047.7,10653865.774
"XI","2008-09","GENERAL SERVICES","GENERAL SERVICES",37633.67,15713.0,13442.41,2108.0,7326.2,7051.88,34958.0,33558.0,21782.02,14582.0,22288.4,22078.06,7932.4,7932.4,7643.06,22045.46,22045.46,21395.38,3606.13,3606.13,2115.43,6464.5,9616.97,10976.76,6946.79,7243.79,6910.0,52701.44,52701.44,58331.65,36650.0,36650.0,20540.76,56464.0,45413.78,45413.78,189751.0,189751.0,150159.28,14920.61,14920.61,13921.44,26982.01,26982.01,52999.0,1249.5,5308.64,3266.79,4892.0,4793.0,4749.66,1801.0,1819.92,1740.01,4870.5,4383.68,4208.71,8779.5,8632.7,10924.52,7561.77,6711.94,6718.44,3721.08,9786.32,11925.68,5161.0,6468.75,5641.31,13769.17,13769.17,10695.44,4374.25,3751.9,4161.07,33064.0,18482.0,22554.07,9446.0,9446.0,9217.4,15609.4,15609.4,19431.593,628045.18,604712.61,569995.603,3371.0,3371.0,4688.55,515.0,515.0,406.29,289.0,289.0,280.22,393.0,393.0,412.92,37245.0,37245.0,39582.4,309.0,309.0,253.61,16899.09,13807.66,9778.85,59021.09,55929.66,55402.84,687066.27,660642.27,625398.443
"XII","2008-09","GRAND TOTAL         ","GRAND TOTAL         ",4400000.0,3618765.0,3061767.63,226460.0,188677.0,173928.173,501151.0,504077.0,359375.52,1350000.0,1200000.0,1251077.69,959900.0,959900.0,813737.01,173765.0,173765.0,157449.89,2100000.0,2100000.0,2176368.003,665000.0,713000.0,710828.093,240000.0,253469.0,230623.4,551297.0,551297.0,482670.01,801500.0,801500.0,686616.613,2618883.0,2235421.013,2211821.01,770047.0,770047.0,623681.29,1418261.0,1418261.0,1308102.13,2500000.0,2500000.0,2287025.0,166000.0,171560.98,152150.23,150000.0,142500.0,138695.78,100000.0,104774.92,82252.811,120000.0,110971.0,109741.513,750000.0,750000.0,757220.101,621000.0,686766.25,692509.87,1400000.0,1402000.0,1492334.8,85200.0,91507.0,114024.86,1600000.0,1600000.0,1624605.33,145000.0,133759.004,143115.77,3500000.0,3200000.0,3428762.063,477500.0,477500.0,365356.78,1160238.0,1160238.0,1039690.396,29551202.0,28019756.167,26675531.766,67262.0,67262.0,69445.91,30465.0,30465.0,48853.88,15000.0,15000.0,11100.213,15000.0,15000.0,10472.13,1000000.0,1000000.0,961951.53,26368.0,26368.0,26875.65,175000.0,175000.0,106075.84,1329095.0,1329095.0,1234775.153,30880297.0,29348851.167,27910306.919
