"Months","20-21",22.0,23.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,"Mining","Manf.","Elect.","General"
"Feb'90",212.1,101.4,110.3,106.4,142.3,188.6,183.5,193.4,171.4,259.1,192.8,147.5,151.6,183.7,527.4,190.7,322.6,224.1,204.2,213.6,207.6
"Mar'90",228.4,104.8,128.7,120.4,140.9,210.7,193.3,197.0,187.6,266.4,224.1,170.3,158.0,234.2,1029.0,241.0,406.8,254.9,262.5,235.1,258.5
"Apr'90",209.3,101.3,124.8,106.1,104.1,191.5,186.8,190.2,170.0,232.4,188.1,140.8,148.4,149.2,461.7,152.1,354.4,211.3,190.0,229.7,197.0
"May'90",169.5,108.6,124.2,97.9,99.4,198.3,194.5,191.6,174.5,240.1,196.9,142.7,143.4,167.1,492.3,193.1,300.3,214.5,195.9,225.9,201.4
"Jun'90",126.1,114.0,125.5,82.8,99.5,192.8,181.9,188.7,175.9,250.1,190.8,149.7,141.9,172.7,537.3,195.4,329.5,207.2,198.9,228.7,203.2
"Jul'90",112.5,104.1,126.6,84.2,98.7,198.7,201.5,200.0,184.8,262.4,190.0,148.5,143.7,179.4,459.3,199.3,324.9,206.6,196.2,233.4,201.6
"Aug'90",101.8,95.5,125.0,96.6,102.3,188.4,192.9,196.2,173.9,265.1,178.5,146.7,143.0,181.9,493.5,202.6,298.7,195.1,196.8,232.6,200.7
"Sep'90",101.8,90.2,123.8,99.8,109.2,170.3,190.7,191.2,164.4,262.9,178.1,152.9,145.0,178.8,512.3,179.7,290.5,188.0,195.6,223.0,197.8
"Oct'90",112.9,91.8,120.2,106.2,110.2,185.1,187.8,190.3,162.3,252.8,177.7,160.4,143.3,187.9,469.9,178.3,328.7,186.1,193.0,228.0,196.2
"Nov'90",166.9,91.2,125.7,112.7,109.6,189.4,192.6,193.2,166.6,243.9,190.5,161.8,143.4,192.5,450.2,193.3,351.5,219.1,197.8,232.2,204.2
"Dec'90",229.6,113.0,135.4,119.0,104.8,204.5,203.9,195.5,174.4,263.1,204.4,174.0,144.9,212.3,517.0,209.7,318.5,240.2,218.1,252.6,224.6
